symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2017-01-12 00:00:00+00:00,62.61,63.4,61.95,63.06,20968223,58.8560829997,59.5987168532,58.235654717,59.2791022834,20968223,0.0,1.0
MSFT,2017-01-13 00:00:00+00:00,62.7,62.865,62.35,62.62,19422310,58.9406868564,59.0957939271,58.611671858,58.8654834282,19422310,0.0,1.0
MSFT,2017-01-17 00:00:00+00:00,62.53,62.7,62.03,62.68,20663983,58.7808795715,58.9406868564,58.3108581452,58.9218859994,20663983,0.0,1.0
MSFT,2017-01-18 00:00:00+00:00,62.5,62.7,62.12,62.67,19670102,58.7526782859,58.9406868564,58.3954620019,58.9124855709,19670102,0.0,1.0
MSFT,2017-01-19 00:00:00+00:00,62.3,62.98,62.195,62.24,18451655,58.5646697154,59.2038988552,58.4659652159,58.5082671443,18451655,0.0,1.0
MSFT,2017-01-20 00:00:00+00:00,62.74,62.82,62.37,62.67,30213462,58.9782885705,59.0534919987,58.6304727151,58.9124855709,30213462,0.0,1.0
MSFT,2017-01-23 00:00:00+00:00,62.96,63.1159,62.57,62.7,23097581,59.1850979981,59.3316506788,58.8184812856,58.9406868564,23097581,0.0,1.0
MSFT,2017-01-24 00:00:00+00:00,63.52,63.735,62.94,63.2,24672940,59.7115219956,59.9136312089,59.1662971411,59.4107082827,24672940,0.0,1.0
MSFT,2017-01-25 00:00:00+00:00,63.68,64.1,63.45,63.95,24654933,59.861928852,60.25674685,59.6457189959,60.1157404222,24654933,0.0,1.0
MSFT,2017-01-26 00:00:00+00:00,64.27,64.535,63.55,64.12,43554645,60.416554135,60.6656654909,59.7397232811,60.2755477071,43554645,0.0,1.0
MSFT,2017-01-27 00:00:00+00:00,65.78,65.91,64.89,65.39,44817972,61.8360188424,61.9582244132,60.9993807036,61.4694021299,44817972,0.0,1.0
MSFT,2017-01-30 00:00:00+00:00,65.13,65.79,64.8,65.69,31651445,61.2249909882,61.8454192709,60.9147768468,61.7514149856,31651445,0.0,1.0
MSFT,2017-01-31 00:00:00+00:00,64.65,65.15,64.26,64.86,25270549,60.773770419,61.2437918452,60.4071537065,60.971179418,25270549,0.0,1.0
MSFT,2017-02-01 00:00:00+00:00,63.58,64.62,63.47,64.355,39671528,59.7679245667,60.7455691334,59.6645198529,60.4964577775,39671528,0.0,1.0
MSFT,2017-02-02 00:00:00+00:00,63.17,63.41,62.75,63.25,45827013,59.3825069972,59.6081172818,58.9876889991,59.4577104254,45827013,0.0,1.0
MSFT,2017-02-03 00:00:00+00:00,63.68,63.7,63.07,63.5,30301759,59.861928852,59.880729709,59.2885027119,59.6927211385,30301759,0.0,1.0
MSFT,2017-02-06 00:00:00+00:00,63.64,63.65,63.14,63.5,19796360,59.8243271379,59.8337275664,59.3543057116,59.6927211385,19796360,0.0,1.0
MSFT,2017-02-07 00:00:00+00:00,63.43,63.78,63.23,63.74,20277226,59.6269181388,59.9559331372,59.4389095683,59.9183314231,20277226,0.0,1.0
MSFT,2017-02-08 00:00:00+00:00,63.34,63.81,63.22,63.57,18096358,59.5423142821,59.9841344228,59.4295091398,59.7585241382,18096358,0.0,1.0
MSFT,2017-02-09 00:00:00+00:00,64.06,64.435,63.32,63.52,22644443,60.2191451359,60.5716612057,59.523513425,59.7115219956,22644443,0.0,1.0
MSFT,2017-02-10 00:00:00+00:00,64.0,64.3,63.975,64.25,18170729,60.1627425648,60.4447554206,60.1392414935,60.3977532779,18170729,0.0,1.0
MSFT,2017-02-13 00:00:00+00:00,64.72,64.86,64.13,64.24,22920101,60.8395734186,60.971179418,60.2849481356,60.3883528494,22920101,0.0,1.0
MSFT,2017-02-14 00:00:00+00:00,64.57,64.72,64.02,64.41,23108426,61.0651837033,61.2070418039,60.5450373344,60.913868396,23108426,0.39,1.0
MSFT,2017-02-15 00:00:00+00:00,64.53,64.57,64.155,64.5,17005157,61.0273548764,61.0651837033,60.6727096249,60.9989832563,17005157,0.0,1.0
MSFT,2017-02-16 00:00:00+00:00,64.52,65.24,64.44,64.74,20546345,61.0178976697,61.6988165526,60.9422400161,61.2259562173,20546345,0.0,1.0
MSFT,2017-02-17 00:00:00+00:00,64.62,64.69,64.3,64.47,21248818,61.1124697368,61.1786701837,60.8098391222,60.9706116362,21248818,0.0,1.0
MSFT,2017-02-21 00:00:00+00:00,64.49,64.95,64.45,64.61,20655869,60.9895260496,61.4245575581,60.9516972228,61.1030125301,20655869,0.0,1.0
MSFT,2017-02-22 00:00:00+00:00,64.36,64.39,64.05,64.33,19292651,60.8665823624,60.8949539825,60.5734089545,60.8382107423,19292651,0.0,1.0
MSFT,2017-02-23 00:00:00+00:00,64.62,64.7285,64.195,64.42,20273128,61.1124697368,61.2150804296,60.7105384518,60.9233256027,20273128,0.0,1.0
MSFT,2017-02-24 00:00:00+00:00,64.62,64.8,64.135,64.53,21796800,61.1124697368,61.2826994575,60.6537952115,61.0273548764,21796800,0.0,1.0
MSFT,2017-02-27 00:00:00+00:00,64.23,64.54,64.045,64.54,15871507,60.7436386752,61.0368120831,60.5686803512,61.0368120831,15871507,0.0,1.0
MSFT,2017-02-28 00:00:00+00:00,63.98,64.2,63.76,64.08,23239825,60.5072085076,60.7152670551,60.29914996,60.6017805746,23239825,0.0,1.0
MSFT,2017-03-01 00:00:00+00:00,64.94,64.99,64.0218,64.13,26937459,61.4151003514,61.4623863849,60.5467396316,60.6490666082,26937459,0.0,1.0
MSFT,2017-03-02 00:00:00+00:00,64.01,64.75,63.88,64.69,24539597,60.5355801277,61.235413424,60.4126364405,61.1786701837,24539597,0.0,1.0
MSFT,2017-03-03 00:00:00+00:00,64.25,64.28,63.62,63.99,18139405,60.7625530887,60.7909247088,60.1667490662,60.5166657143,18139405,0.0,1.0
MSFT,2017-03-06 00:00:00+00:00,64.27,64.56,63.81,63.97,18750255,60.7814675021,61.0557264966,60.3464359936,60.4977513009,18750255,0.0,1.0
MSFT,2017-03-07 00:00:00+00:00,64.4,64.775,64.19,64.19,18520987,60.9044111893,61.2590564407,60.7058098484,60.7058098484,18520987,0.0,1.0
MSFT,2017-03-08 00:00:00+00:00,64.99,65.085,64.25,64.26,21510907,61.4623863849,61.5522298486,60.7625530887,60.7720102954,21510907,0.0,1.0
MSFT,2017-03-09 00:00:00+00:00,64.73,65.2,64.48,65.19,19846832,61.2164990106,61.6609877258,60.9800688429,61.6515305191,19846832,0.0,1.0
MSFT,2017-03-10 00:00:00+00:00,64.93,65.26,64.75,65.11,19538245,61.4056431447,61.717730966,61.235413424,61.5758728654,19538245,0.0,1.0
MSFT,2017-03-13 00:00:00+00:00,64.71,65.195,64.57,65.01,20100035,61.1975845971,61.6562591224,61.0651837033,61.4813007983,20100035,0.0,1.0
MSFT,2017-03-14 00:00:00+00:00,64.41,64.55,64.15,64.53,14280202,60.913868396,61.0462692898,60.6679810216,61.0273548764,14280202,0.0,1.0
MSFT,2017-03-15 00:00:00+00:00,64.75,64.92,64.25,64.55,24833810,61.235413424,61.396185938,60.7625530887,61.0462692898,24833810,0.0,1.0
MSFT,2017-03-16 00:00:00+00:00,64.64,64.76,64.3,64.75,20674296,61.1313841502,61.2448706307,60.8098391222,61.235413424,20674296,0.0,1.0
MSFT,2017-03-17 00:00:00+00:00,64.87,65.24,64.68,64.91,49219686,61.3488999045,61.6988165526,61.169212977,61.3867287313,49219686,0.0,1.0
MSFT,2017-03-20 00:00:00+00:00,64.93,65.175,64.72,64.91,14598083,61.4056431447,61.637344709,61.2070418039,61.3867287313,14598083,0.0,1.0
MSFT,2017-03-21 00:00:00+00:00,64.21,65.5,64.13,65.19,26640480,60.7247242618,61.944703927,60.6490666082,61.6515305191,26640480,0.0,1.0
MSFT,2017-03-22 00:00:00+00:00,65.03,65.14,64.12,64.12,20680015,61.5002152118,61.6042444855,60.6396094015,60.6396094015,20680015,0.0,1.0
MSFT,2017-03-23 00:00:00+00:00,64.87,65.235,64.765,64.94,19269203,61.3488999045,61.6940879492,61.249599234,61.4151003514,19269203,0.0,1.0
MSFT,2017-03-24 00:00:00+00:00,64.98,65.45,64.76,65.36,22617105,61.4529291782,61.8974178934,61.2448706307,61.8123030331,22617105,0.0,1.0
MSFT,2017-03-27 00:00:00+00:00,65.1,65.22,64.35,64.63,18614662,61.5664156587,61.6799021392,60.8571251557,61.1219269435,18614662,0.0,1.0
MSFT,2017-03-28 00:00:00+00:00,65.29,65.47,64.65,64.96,20080358,61.7461025861,61.9163323068,61.1408413569,61.4340147648,20080358,0.0,1.0
MSFT,2017-03-29 00:00:00+00:00,65.47,65.5,64.9475,65.12,13618424,61.9163323068,61.944703927,61.4221932564,61.5853300721,13618424,0.0,1.0
MSFT,2017-03-30 00:00:00+00:00,65.71,65.98,65.36,65.42,15122823,62.1433052678,62.3986498489,61.8123030331,61.8690462733,15122823,0.0,1.0
MSFT,2017-03-31 00:00:00+00:00,65.86,66.19,65.45,65.65,21040331,62.2851633684,62.5972511897,61.8974178934,62.0865620276,21040331,0.0,1.0
MSFT,2017-04-03 00:00:00+00:00,65.55,65.94,65.19,65.81,20400871,61.9919899605,62.360821022,61.6515305191,62.2378773349,20400871,0.0,1.0
MSFT,2017-04-04 00:00:00+00:00,65.73,65.81,65.28,65.39,12997449,62.1622196812,62.2378773349,61.7366453794,61.8406746532,12997449,0.0,1.0
MSFT,2017-04-05 00:00:00+00:00,65.56,66.35,65.4443,66.3,21448594,62.0014471672,62.748566497,61.8920272856,62.7012804635,21448594,0.0,1.0
MSFT,2017-04-06 00:00:00+00:00,65.73,66.055,65.48,65.6,18103453,62.1622196812,62.4695788992,61.9257895135,62.039275994,18103453,0.0,1.0
MSFT,2017-04-07 00:00:00+00:00,65.68,65.96,65.44,65.85,14089274,62.1149336477,62.3797354354,61.8879606867,62.2757061617,14089274,0.0,1.0
MSFT,2017-04-10 00:00:00+00:00,65.53,65.82,65.36,65.61,17952742,61.9730755471,62.2473345416,61.8123030331,62.0487332007,17952742,0.0,1.0
MSFT,2017-04-11 00:00:00+00:00,65.48,65.61,64.85,65.6,18791533,61.9257895135,62.0487332007,61.329985491,62.039275994,18791533,0.0,1.0
MSFT,2017-04-12 00:00:00+00:00,65.23,65.51,65.11,65.42,17108513,61.6893593459,61.9541611337,61.5758728654,61.8690462733,17108513,0.0,1.0
MSFT,2017-04-13 00:00:00+00:00,64.95,65.86,64.95,65.29,17896483,61.4245575581,62.2851633684,61.4245575581,61.7461025861,17896483,0.0,1.0
MSFT,2017-04-17 00:00:00+00:00,65.48,65.49,65.01,65.04,16689265,61.9257895135,61.9352467202,61.4813007983,61.5096724185,16689265,0.0,1.0
MSFT,2017-04-18 00:00:00+00:00,65.39,65.71,65.16,65.33,15155611,61.8406746532,62.1433052678,61.6231588989,61.7839314129,15155611,0.0,1.0
MSFT,2017-04-19 00:00:00+00:00,65.04,65.75,64.89,65.65,26992771,61.5096724185,62.1811340946,61.3678143179,62.0865620276,26992771,0.0,1.0
MSFT,2017-04-20 00:00:00+00:00,65.5,65.75,65.14,65.46,22299477,61.944703927,62.1811340946,61.6042444855,61.9068751001,22299477,0.0,1.0
MSFT,2017-04-21 00:00:00+00:00,66.4,66.7,65.45,65.67,32522645,62.7958525305,63.0795687317,61.8974178934,62.105476441,32522645,0.0,1.0
MSFT,2017-04-24 00:00:00+00:00,67.53,67.66,67.1,67.48,29721254,63.8645168884,63.9874605755,63.457857,63.8172308548,29721254,0.0,1.0
MSFT,2017-04-25 00:00:00+00:00,67.92,68.04,67.6,67.9,29983174,64.2333479499,64.3468344304,63.9307173353,64.2144335365,29983174,0.0,1.0
MSFT,2017-04-26 00:00:00+00:00,67.83,68.31,67.62,68.08,25544417,64.1482330895,64.6021790115,63.9496317487,64.3846632572,25544417,0.0,1.0
MSFT,2017-04-27 00:00:00+00:00,68.27,68.38,67.58,68.15,32219234,64.5643501846,64.6683794584,63.9118029219,64.4508637042,32219234,0.0,1.0
MSFT,2017-04-28 00:00:00+00:00,68.46,69.14,67.69,68.91,38940853,64.7440371121,65.3871271681,64.0158321957,65.1696114138,38940853,0.0,1.0
MSFT,2017-05-01 00:00:00+00:00,69.41,69.55,68.5,68.68,31304672,65.6424717492,65.774872643,64.7818659389,64.9520956596,31304672,0.0,1.0
MSFT,2017-05-02 00:00:00+00:00,69.3,69.71,69.13,69.71,23000828,65.5384424754,65.9261879504,65.3776699614,65.9261879504,23000828,0.0,1.0
MSFT,2017-05-03 00:00:00+00:00,69.08,69.38,68.71,69.38,28725646,65.3303839278,65.614100129,64.9804672797,65.614100129,28725646,0.0,1.0
MSFT,2017-05-04 00:00:00+00:00,68.81,69.08,68.64,69.03,21421413,65.0750393468,65.3303839278,64.9142668328,65.2830978943,21421413,0.0,1.0
MSFT,2017-05-05 00:00:00+00:00,69.0,69.03,68.485,68.9,18882845,65.2547262742,65.2830978943,64.7676801288,65.1601542071,18882845,0.0,1.0
MSFT,2017-05-08 00:00:00+00:00,68.94,69.05,68.42,68.97,18446053,65.197983034,65.3020123077,64.7062082852,65.2263546541,18446053,0.0,1.0
MSFT,2017-05-09 00:00:00+00:00,69.04,69.28,68.68,68.86,22318181,65.292555101,65.519528062,64.9520956596,65.1223253803,22318181,0.0,1.0
MSFT,2017-05-10 00:00:00+00:00,69.31,69.56,68.92,68.99,17842038,65.5478996821,65.7843298498,65.1790686205,65.2452690675,17842038,0.0,1.0
MSFT,2017-05-11 00:00:00+00:00,68.46,68.73,68.12,68.36,27985424,64.7440371121,64.9993816931,64.422492084,64.649465045,27985424,0.0,1.0
MSFT,2017-05-12 00:00:00+00:00,68.38,68.61,68.04,68.61,17073013,64.6683794584,64.8858952126,64.3468344304,64.8858952126,17073013,0.0,1.0
MSFT,2017-05-15 00:00:00+00:00,68.43,68.48,67.57,68.14,30705323,64.7156654919,64.7629515255,63.9023457152,64.4414064974,30705323,0.0,1.0
MSFT,2017-05-16 00:00:00+00:00,69.41,69.44,68.16,68.23,33250702,66.0113028107,66.0398338449,64.8225097187,64.8890821319,33250702,0.39,1.0
MSFT,2017-05-17 00:00:00+00:00,67.48,69.1,67.43,68.89,29964198,64.1758062767,65.7164821239,64.128254553,65.5167648845,29964198,0.0,1.0
MSFT,2017-05-18 00:00:00+00:00,67.71,68.13,67.14,67.4,24789790,64.3945442056,64.7939786845,63.8524545557,64.0997235188,24789790,0.0,1.0
MSFT,2017-05-19 00:00:00+00:00,67.69,68.095,67.43,67.5,26496478,64.3755235162,64.760692478,64.128254553,64.1948269662,26496478,0.0,1.0
MSFT,2017-05-22 00:00:00+00:00,68.45,68.5,67.5,67.89,15484530,65.0983097161,65.1458614398,64.1948269662,64.5657304109,15484530,0.0,1.0
MSFT,2017-05-23 00:00:00+00:00,68.68,68.75,68.38,68.72,15347877,65.317047645,65.3836200582,65.0317373029,65.3550890239,15347877,0.0,1.0
MSFT,2017-05-24 00:00:00+00:00,68.77,68.88,68.45,68.87,14422965,65.4026407476,65.5072545397,65.0983097161,65.497744195,14422965,0.0,1.0
MSFT,2017-05-25 00:00:00+00:00,69.62,69.88,68.91,68.97,21702912,66.2110200502,66.4582890133,65.5357855739,65.5928476423,21702912,0.0,1.0
MSFT,2017-05-26 00:00:00+00:00,69.96,70.22,69.52,69.8,19644260,66.5343717712,66.7816407343,66.1159166028,66.3822062554,19644260,0.0,1.0
MSFT,2017-05-30 00:00:00+00:00,70.41,70.41,69.77,69.79,16901792,66.9623372843,66.9623372843,66.3536752212,66.3726959107,16901792,0.0,1.0
MSFT,2017-05-31 00:00:00+00:00,69.84,70.74,69.81,70.53,29538356,66.4202476343,67.2761786606,66.3917166001,67.0764614211,29538356,0.0,1.0
MSFT,2017-06-01 00:00:00+00:00,70.1,70.61,69.451,70.24,21066468,66.6675165975,67.152544179,66.0502952241,66.8006614238,21066468,0.0,1.0
MSFT,2017-06-02 00:00:00+00:00,71.76,71.86,70.24,70.44,34586054,68.2462338236,68.341337271,66.8006614238,66.9908683185,34586054,0.0,1.0
MSFT,2017-06-05 00:00:00+00:00,72.28,72.89,71.81,71.97,29507429,68.7407717499,69.3209027787,68.2937855473,68.4459510631,29507429,0.0,1.0
MSFT,2017-06-06 00:00:00+00:00,72.52,72.62,72.27,72.3,31220057,68.9690200235,69.0641234709,68.7312614051,68.7597924393,31220057,0.0,1.0
MSFT,2017-06-07 00:00:00+00:00,72.39,72.77,71.95,72.635,21895156,68.845385542,69.2067786419,68.4269303736,69.078388988,21895156,0.0,1.0
MSFT,2017-06-08 00:00:00+00:00,71.95,72.52,71.5,72.51,23982410,68.4269303736,68.9690200235,67.9989648605,68.9595096788,23982410,0.0,1.0
MSFT,2017-06-09 00:00:00+00:00,70.32,72.08,68.59,72.035,48619420,66.8767441817,68.5505648551,65.2314545424,68.5077683038,48619420,0.0,1.0
MSFT,2017-06-12 00:00:00+00:00,69.78,69.94,68.13,69.25,47363986,66.3631855659,66.5153510817,64.7939786845,65.8591372949,47363986,0.0,1.0
MSFT,2017-06-13 00:00:00+00:00,70.65,70.82,69.96,70.02,24815455,67.1905855579,67.3522614184,66.5343717712,66.5914338396,24815455,0.0,1.0
MSFT,2017-06-14 00:00:00+00:00,70.27,71.1,69.43,70.91,25271276,66.829192458,67.618551071,66.0303235002,67.4378545211,25271276,0.0,1.0
MSFT,2017-06-15 00:00:00+00:00,69.9,70.21,68.8,69.27,25701569,66.4773097028,66.7721303896,65.4311717818,65.8781579844,25701569,0.0,1.0
MSFT,2017-06-16 00:00:00+00:00,70.0,70.0252,69.22,69.73,46911637,66.5724131501,66.5963792189,65.8306062607,66.3156338423,46911637,0.0,1.0
MSFT,2017-06-19 00:00:00+00:00,70.87,70.945,70.35,70.5,23146852,67.3998131421,67.4711407276,66.9052752159,67.0479303869,23146852,0.0,1.0
MSFT,2017-06-20 00:00:00+00:00,69.91,70.87,69.87,70.82,20775590,66.4868200475,67.3998131421,66.4487786686,67.3522614184,20775590,0.0,1.0
MSFT,2017-06-21 00:00:00+00:00,70.27,70.62,69.94,70.21,19190623,66.829192458,67.1620545237,66.5153510817,66.7721303896,19190623,0.0,1.0
MSFT,2017-06-22 00:00:00+00:00,70.26,70.59,69.71,70.54,22222851,66.8196821132,67.1335234895,66.2966131528,67.0859717658,22222851,0.0,1.0
MSFT,2017-06-23 00:00:00+00:00,71.21,71.25,69.92,70.09,23176418,67.7231648631,67.7612062421,66.4963303922,66.6580062527,23176418,0.0,1.0
MSFT,2017-06-26 00:00:00+00:00,70.53,71.71,70.445,71.4,19308122,67.0764614211,68.1986820999,66.9956234909,67.9038614131,19308122,0.0,1.0
MSFT,2017-06-27 00:00:00+00:00,69.21,70.18,69.18,70.11,24862560,65.821095916,66.7435993554,65.7925648818,66.6770269422,24862560,0.0,1.0
MSFT,2017-06-28 00:00:00+00:00,69.8,69.841,68.79,69.21,25226070,66.3822062554,66.4211986688,65.4216614371,65.821095916,25226070,0.0,1.0
MSFT,2017-06-29 00:00:00+00:00,68.49,69.49,68.09,69.38,28231562,65.136351095,66.0873855686,64.7559373056,65.9827717765,28231562,0.0,1.0
MSFT,2017-06-30 00:00:00+00:00,68.93,69.38,68.74,68.78,23039328,65.5548062634,65.9827717765,65.3741097134,65.4121510924,23039328,0.0,1.0
MSFT,2017-07-03 00:00:00+00:00,68.17,69.6,68.02,69.33,16165500,64.8320200635,66.1919993607,64.6893648924,65.9352200528,16165500,0.0,1.0
MSFT,2017-07-05 00:00:00+00:00,69.08,69.44,68.22,68.255,20174523,65.6974614344,66.0398338449,64.8795717872,64.9128579937,20174523,0.0,1.0
MSFT,2017-07-06 00:00:00+00:00,68.57,68.78,68.12,68.27,20776555,65.2124338529,65.4121510924,64.7844683398,64.9271235108,20776555,0.0,1.0
MSFT,2017-07-07 00:00:00+00:00,69.46,69.84,68.7,68.7,15897154,66.0588545344,66.4202476343,65.3360683345,65.3360683345,15897154,0.0,1.0
MSFT,2017-07-10 00:00:00+00:00,69.98,70.25,69.2,69.46,14903400,66.5533924606,66.8101717685,65.8115855713,66.0588545344,14903400,0.0,1.0
MSFT,2017-07-11 00:00:00+00:00,69.99,70.68,69.75,70.0,16880205,66.5629028054,67.2191165921,66.3346545317,66.5724131501,16880205,0.0,1.0
MSFT,2017-07-12 00:00:00+00:00,71.15,71.28,70.55,70.69,17382861,67.6661027947,67.7897372763,67.0954821106,67.2286269369,17382861,0.0,1.0
MSFT,2017-07-13 00:00:00+00:00,71.77,72.0399,71.31,71.5,20149208,68.2557441683,68.5124283728,67.8182683105,67.9989648605,20149208,0.0,1.0
MSFT,2017-07-14 00:00:00+00:00,72.78,73.27,71.96,72.24,25689303,69.2162889867,69.6822958787,68.4364407183,68.7027303709,25689303,0.0,1.0
MSFT,2017-07-17 00:00:00+00:00,73.35,73.45,72.72,72.8,21481069,69.7583786366,69.8534820839,69.1592269182,69.2353096761,21481069,0.0,1.0
MSFT,2017-07-18 00:00:00+00:00,73.3,73.39,72.66,73.09,26150272,69.7108269129,69.7964200155,69.1021648498,69.5111096735,26150272,0.0,1.0
MSFT,2017-07-19 00:00:00+00:00,73.86,74.04,73.45,73.5,21769229,70.2434062181,70.4145924234,69.8534820839,69.9010338076,21769229,0.0,1.0
MSFT,2017-07-20 00:00:00+00:00,74.22,74.3,73.28,74.18,34174677,70.5857786286,70.6618613865,69.6918062234,70.5477372497,34174677,0.0,1.0
MSFT,2017-07-21 00:00:00+00:00,73.79,74.29,73.17,73.45,45302930,70.176833805,70.6523510417,69.5871924313,69.8534820839,45302930,0.0,1.0
MSFT,2017-07-24 00:00:00+00:00,73.6,73.75,73.13,73.53,20836422,69.996137255,70.138792426,69.5491510524,69.9295648418,20836422,0.0,1.0
MSFT,2017-07-25 00:00:00+00:00,74.19,74.31,73.5,73.8,21522189,70.5572475944,70.6713717312,69.9010338076,70.1863441497,21522189,0.0,1.0
MSFT,2017-07-26 00:00:00+00:00,74.05,74.38,73.81,74.34,15850344,70.4241027681,70.7379441444,70.1958544944,70.6999027654,15850344,0.0,1.0
MSFT,2017-07-27 00:00:00+00:00,73.16,74.42,72.32,73.76,35518251,69.5776820866,70.7759855233,68.7788131288,70.1483027708,35518251,0.0,1.0
MSFT,2017-07-28 00:00:00+00:00,73.04,73.31,72.54,72.67,17472880,69.4635579498,69.7203372576,68.988040713,69.1116751946,17472880,0.0,1.0
MSFT,2017-07-31 00:00:00+00:00,72.7,73.44,72.41,73.3,23151962,69.1402062288,69.8439717392,68.8644062314,69.7108269129,23151962,0.0,1.0
MSFT,2017-08-01 00:00:00+00:00,72.58,73.42,72.49,73.1,19060885,69.0260820919,69.8249510497,68.9404889893,69.5206200182,19060885,0.0,1.0
MSFT,2017-08-02 00:00:00+00:00,72.26,72.56,71.445,72.55,26405096,68.7217510604,69.0070614025,67.9466579644,68.9975510577,26405096,0.0,1.0
MSFT,2017-08-03 00:00:00+00:00,72.15,72.44,71.845,72.19,17937522,68.6171372683,68.8929372656,68.3270717539,68.6551786472,17937522,0.0,1.0
MSFT,2017-08-04 00:00:00+00:00,72.68,73.04,72.24,72.4,22579000,69.1211855393,69.4635579498,68.7027303709,68.8548958867,22579000,0.0,1.0
MSFT,2017-08-07 00:00:00+00:00,72.4,72.9,72.26,72.8,18705700,68.8548958867,69.3304131235,68.7217510604,69.2353096761,18705700,0.0,1.0
MSFT,2017-08-08 00:00:00+00:00,72.79,73.13,71.75,72.09,21446993,69.2257993314,69.5491510524,68.2367234789,68.5600751999,21446993,0.0,1.0
MSFT,2017-08-09 00:00:00+00:00,72.47,72.51,72.05,72.25,20401071,68.9214682998,68.9595096788,68.5220338209,68.7122407157,20401071,0.0,1.0
MSFT,2017-08-10 00:00:00+00:00,71.41,72.19,71.35,71.9,23153711,67.9133717579,68.6551786472,67.8563096894,68.3793786499,23153711,0.0,1.0
MSFT,2017-08-11 00:00:00+00:00,72.5,72.7,71.28,71.61,21121250,68.9499993341,69.1402062288,67.7897372763,68.1035786526,21121250,0.0,1.0
MSFT,2017-08-14 00:00:00+00:00,73.59,73.72,72.95,73.06,19756773,69.9866269102,70.1102613918,69.3779648472,69.4825786393,19756773,0.0,1.0
MSFT,2017-08-15 00:00:00+00:00,73.22,73.59,73.04,73.59,17791179,70.0056475997,70.359404628,69.833549586,70.359404628,17791179,0.39,1.0
MSFT,2017-08-16 00:00:00+00:00,73.65,74.1,73.17,73.34,17814317,70.4167706326,70.847015667,69.9578425959,70.1203796089,17814317,0.0,1.0
MSFT,2017-08-17 00:00:00+00:00,72.4,73.87,72.4,73.58,21834250,69.221645537,70.6271126494,69.221645537,70.3498436272,21834250,0.0,1.0
MSFT,2017-08-18 00:00:00+00:00,72.49,72.84,71.93,72.27,18215276,69.3076945439,69.6423295707,68.7722785011,69.0973525271,18215276,0.0,1.0
MSFT,2017-08-21 00:00:00+00:00,72.15,72.48,71.7,72.47,17656716,68.9826205179,69.2981335431,68.5523754835,69.2885725424,17656716,0.0,1.0
MSFT,2017-08-22 00:00:00+00:00,73.16,73.24,72.35,72.35,14183146,69.9482815951,70.0247696012,69.1738405332,69.1738405332,14183146,0.0,1.0
MSFT,2017-08-23 00:00:00+00:00,72.72,73.15,72.53,72.96,13586784,69.5275975615,69.9387205944,69.3459385469,69.7570615798,13586784,0.0,1.0
MSFT,2017-08-24 00:00:00+00:00,72.69,72.86,72.07,72.74,15980144,69.4989145592,69.6614515722,68.9061325118,69.546719563,15980144,0.0,1.0
MSFT,2017-08-25 00:00:00+00:00,72.82,73.35,72.48,72.86,12574503,69.6232075691,70.1299406097,69.2981335431,69.6614515722,12574503,0.0,1.0
MSFT,2017-08-28 00:00:00+00:00,72.83,73.09,72.55,73.06,14112777,69.6327685699,69.8813545898,69.3650605485,69.8526715875,14112777,0.0,1.0
MSFT,2017-08-29 00:00:00+00:00,73.05,73.16,72.05,72.25,11325418,69.8431105867,69.9482815951,68.8870105102,69.0782305255,11325418,0.0,1.0
MSFT,2017-08-30 00:00:00+00:00,74.01,74.2099,72.8293,73.01,16826094,70.7609666601,70.9520910654,69.6320992998,69.8048665837,16826094,0.0,1.0
MSFT,2017-08-31 00:00:00+00:00,74.77,74.96,73.8,74.03,26688077,71.4876027183,71.6692617328,70.5601856441,70.7800886617,26688077,0.0,1.0
MSFT,2017-09-01 00:00:00+00:00,73.94,74.74,73.64,74.71,21593192,70.6940396548,71.458919716,70.4072096318,71.4302367137,21593192,0.0,1.0
MSFT,2017-09-05 00:00:00+00:00,73.61,73.89,72.98,73.34,21432599,70.3785266295,70.646234651,69.7761835814,70.1203796089,21432599,0.0,1.0
MSFT,2017-09-06 00:00:00+00:00,73.4,74.04,73.35,73.74,15945136,70.1777456135,70.7896496624,70.1299406097,70.5028196395,15945136,0.0,1.0
MSFT,2017-09-07 00:00:00+00:00,74.34,74.6,73.6,73.68,17165518,71.0764796854,71.3250657053,70.3689656288,70.4454536349,17165518,0.0,1.0
MSFT,2017-09-08 00:00:00+00:00,73.98,74.44,73.84,74.33,14474383,70.7322836578,71.172089693,70.5984296471,71.0669186846,14474383,0.0,1.0
MSFT,2017-09-11 00:00:00+00:00,74.76,74.945,74.31,74.31,17428067,71.4780417175,71.6549202316,71.0477966831,71.0477966831,17428067,0.0,1.0
MSFT,2017-09-12 00:00:00+00:00,74.68,75.24,74.37,74.76,14003880,71.4015537114,71.9369697542,71.1051626877,71.4780417175,14003880,0.0,1.0
MSFT,2017-09-13 00:00:00+00:00,75.21,75.23,74.55,74.93,12998629,71.9082867519,71.9274087534,71.2772607014,71.6405787305,12998629,0.0,1.0
MSFT,2017-09-14 00:00:00+00:00,74.77,75.49,74.52,75.0,15373384,71.4876027183,72.1759947733,71.2485776991,71.7075057358,15373384,0.0,1.0
